time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-04 15:00:27.105761,585,1.70157e-06,36,3,117,37,3655,16163,835,163,9559,540
2025-02-04 15:00:30.509217,600,1.72512e-06,9,3,168,3,830,19878,4005,5,9991,450
2025-02-04 15:00:33.916538,615,1.70832e-06,3,3,10,63,3,13541,13498,3,10663,418
2025-02-04 15:00:37.347161,630,1.64815e-06,47,6,77,149,3,3928,21636,290,11203,973
2025-02-04 15:00:40.866427,645,1.70671e-06,76,156,174,9,118,629,19889,1932,11540,531
2025-02-04 15:00:44.364995,660,1.78543e-06,105,108,118,74,277,144,12435,9713,12426,361
2025-02-04 15:00:47.906323,675,1.72239e-06,178,100,18,165,445,225,4393,26885,13127,730
2025-02-04 15:00:51.406669,690,1.60605e-06,350,141,34,120,593,89,1983,32830,13356,931
2025-02-04 15:00:55.477877,705,1.52822e-06,185,192,131,56,344,95,687,26369,12332,518
2025-02-04 15:00:58.995467,720,1.50889e-06,55,155,232,64,243,304,290,12460,11240,665
2025-02-04 15:01:02.501111,735,1.40592e-06,81,136,103,33,350,518,42,3147,10329,672
2025-02-04 15:01:06.018343,750,1.2601e-06,198,216,166,38,244,106,6,465,9687,503
2025-02-04 15:01:09.549575,765,1.09632e-06,114,171,149,165,3,264,93,89,8985,806
2025-02-04 15:01:13.074869,780,9.45812e-07,142,230,55,341,3,470,152,39,8063,1248
2025-02-04 15:01:16.596794,795,8.37927e-07,196,215,63,101,3,5,16,135,7132,290
2025-02-04 15:01:20.104920,810,7.47277e-07,16,68,91,174,3,2,55,4,6187,201
2025-02-04 15:01:23.627460,825,6.972e-07,4,4,4,184,3,2,156,4,5371,403
2025-02-04 15:01:27.087682,840,6.36228e-07,4,43,4,3,3,4,54,45,4581,848
2025-02-04 15:01:30.709087,855,6.36627e-07,4,105,76,3,3,4,3,4,3995,1782
2025-02-04 15:01:34.235694,870,6.25268e-07,2,3,3,3,3,4,3,3,3471,3613
2025-02-04 15:01:37.715706,885,6.07691e-07,3,3,3,3,3,4,3,3,3098,7250
2025-02-04 15:01:41.280892,900,5.995e-07,4,3,3,2,3,4,3,3,2743,11511
2025-02-04 15:01:44.809318,915,5.57727e-07,3,3,3,2,3,2,3,3,2415,15225
2025-02-04 15:01:48.279130,930,5.24887e-07,2,3,3,3,3,3,3,3,2162,14843
2025-02-04 15:01:51.766259,945,4.9736e-07,4,3,3,2,2,4,3,3,1830,12712
2025-02-04 15:01:55.358911,960,4.71552e-07,3,3,3,3,3,3,3,4,1527,10686
2025-02-04 15:01:58.831762,975,4.69751e-07,2,3,3,3,3,3,3,3,1205,8334
2025-02-04 15:02:02.360213,990,4.62885e-07,2,3,3,3,2,2,3,3,869,5729
2025-02-04 15:02:05.993823,1005,4.47543e-07,2,3,3,3,3,4,3,3,590,4262
2025-02-04 15:02:09.505739,1020,4.50575e-07,2,3,3,3,3,4,3,2,352,2802
2025-02-04 15:02:13.009343,1035,4.52221e-07,2,3,2,2,3,2,3,2,163,1587
2025-02-04 15:02:16.657790,1050,4.43988e-07,2,3,3,3,3,2,3,3,25,1281
2025-02-04 15:02:20.194842,1065,3.85789e-07,1,3,2,2,2,2,3,3,3,692
2025-02-04 15:02:23.738025,1080,4.04931e-07,2,3,3,2,3,2,3,3,2,358
2025-02-04 15:02:27.344053,1095,3.42493e-07,3,3,2,3,3,2,3,3,2,155
2025-02-04 15:02:32.895509,395,8.55944e-07,2,3,3,2,3,2,2,3,290,2
2025-02-04 15:02:36.926542,410,3.64534e-07,691,3,2,2,2,2,3,3,638,2
2025-02-04 15:02:40.405639,425,4.74817e-07,1199,147,3,2,2,2,3,2,1148,2
